zinc_id,smiles
ZINC000008143604,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000008143614,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
ZINC000008214383,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1
ZINC000008214395,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)CO
ZINC000008214476,CC1=C[C@@H]2[C@@H]3[C@@H]4C(=C(C)[C@@H]3[C@]13[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@](C)(O)[C@H]23)[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]4(C)O
ZINC000008214514,NC(N)=O
ZINC000008214530,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
ZINC000008214607,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1
ZINC000008214681,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000008214684,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
ZINC000008220551,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1
ZINC000008221109,C=C[C@@H](O)C#CC#CC/C=C\CCCCCCC
ZINC000008234302,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O
ZINC000008234320,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1
ZINC000008436860,CCCCCCCc1[nH]c2ccccc2c(=O)c1O
ZINC000008445711,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445712,CCCCCCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445713,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445714,CCCCCCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445715,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445716,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445717,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008445718,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@H]1OCCO
ZINC000008466459,CN[C@H](C)Cc1ccccc1
ZINC000008551223,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
ZINC000008552071,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@@H]2C[C@@H](O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@H]21
ZINC000008552072,C=C(CO)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@@H](O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@@H]12
ZINC000008552073,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@H]2C[C@@H](O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@H]21
ZINC000008552074,C=C(CO)C(=O)O[C@H]1CC(=C)[C@H]2C[C@@H](O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@@H]12
ZINC000008552162,CCCCCCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552163,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552164,CCCCCCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552165,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552166,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552167,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000008552275,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1
ZINC000008579229,Nc1ncc([N+](=O)[O-])s1
ZINC000008613400,O=COC/C=C\c1ccccc1
ZINC000008681548,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000008855117,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
ZINC000009133221,CC[C@H](C)C(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O
ZINC000009212424,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(OC)cc12
ZINC000009302317,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1
ZINC000011565587,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@H](O)[C@@H](O)CO)c2cc1C
ZINC000011592626,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1
ZINC000011592627,CCC[C@H]1C[C@@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1
ZINC000011592628,CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1
ZINC000011592629,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1
ZINC000011612565,C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1CC[C@@]1(C)[C@@H]2[C@H]2C=C[C@]1(O)C(=O)O2
ZINC000011612567,C[C@]12CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]1[C@H]1C=C[C@]2(O)C(=O)O1
ZINC000011612569,C[C@@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC[C@@]1(C)[C@@H]2[C@H]2C=C[C@]1(O)C(=O)O2
ZINC000011612571,C[C@]12CC[C@H]3C(=O)O[C@@H](c4ccoc4)C[C@]3(C)[C@H]1[C@H]1C=C[C@]2(O)C(=O)O1
ZINC000011615936,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@@H]2SC1
ZINC000011616526,C[C@@H](COc1ccccc1)N[C@@H](C)[C@@H](O)c1ccc(O)cc1
ZINC000011616544,CC(C)=CCC/C(C)=C\CC/C(=C\CC/C(C)=C\CO)CO
ZINC000011616545,CC(C)=CCC/C(C)=C/CC/C(=C\CC/C(C)=C\CO)CO
ZINC000011616546,CC(C)=CCC/C(C)=C\CC/C(=C/CC/C(C)=C\CO)CO
ZINC000011616787,CCOc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4CC)c2c1
ZINC000011678329,C[C@@H]([C@@H](O)c1ccccc1)N(C)C/C=C\c1ccccc1
ZINC000011678336,C[C@H]([C@@H](O)c1ccccc1)N(C)C/C=C\c1ccccc1
ZINC000011679768,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21
ZINC000012349443,O=C(/C=C\c1ccccc1)c1ccccc1
ZINC000012353732,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1
ZINC000012358789,CC(C)=CCC/C(C)=C\C=O
ZINC000012358980,Nc1ccc(N=Nc2ccccc2)c(N)n1
ZINC000012375998,OC(c1ccccc1)(c1ccccc1)C1CCNCC1
ZINC000012405252,CC(C)=CCC/C(C)=C\CO
ZINC000012406278,COc1cc(C=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000012406280,COc1cc(C=O)ccc1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000012428433,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O
ZINC000012496469,CCCCC[C@H](O)[C@@H](O)/C=C/[C@@H](O)CCCCCCCC(=O)O
ZINC000012504147,OC[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000012504148,OC[C@H]1O[C@@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000012504149,OC[C@@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000012504150,OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000013319955,O=C(/C=C\c1ccccc1)c1ccc(O)cc1
ZINC000013327023,CCCCC/C=C\C/C=C\CCCCCCCC(=O)C[C@@H](O)COC(C)=O
ZINC000013327029,CCCCC/C=C\C/C=C\CCCCC/C=C/C(=O)C[C@H](O)COC(C)=O
ZINC000013327031,CCCCC/C=C\C/C=C\CCCCC/C=C/C(=O)C[C@@H](O)COC(C)=O
ZINC000013327071,C=CCCCCCCCCCCCC(=O)C[C@@H](O)COC(C)=O
ZINC000013327073,C=CCCCCCCCCCCCC(=O)C[C@H](O)COC(C)=O
ZINC000013352617,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)cc1C(=O)O
ZINC000013352621,COc1cc(/C=C/C(=O)Nc2ccc(O)cc2C(=O)O)ccc1O
ZINC000013413559,C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
ZINC000013424699,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1O
ZINC000013424931,COc1cc2ccc(=O)oc2c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1O
ZINC000013461250,COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)O[C@H](C(C)(C)O)C2
ZINC000013461252,COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)O[C@@H](C(C)(C)O)C2
ZINC000013508536,CC/C=C/C/C=C\C/C=C\CCCCCCCC(=O)O
ZINC000013508538,CC/C=C\C/C=C/C/C=C\CCCCCCCC(=O)O
ZINC000013508540,CC/C=C/C/C=C/C/C=C\CCCCCCCC(=O)O
ZINC000013512214,Oc1ccccc1O
ZINC000013513541,O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1
ZINC000013516818,O=C(/C=C\c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O
ZINC000013517187,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
ZINC000013518422,O=c1c(-c2ccccc2)coc2cc(O)ccc12
ZINC000013520048,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000013521018,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000013521023,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000013521027,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000013525757,C=C[C@H](O)C/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000013527691,C=CC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000013533153,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](C=O)OC(C)=O
ZINC000013533156,CC(=O)OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](C=O)OC(C)=O
ZINC000013533159,CC(=O)OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](C=O)OC(C)=O
ZINC000013533165,CC(=O)OC[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](C=O)OC(C)=O
ZINC000013533920,O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000013540519,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
ZINC000013541961,N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
ZINC000013541963,N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
ZINC000013545632,CCC1(CC)C(=O)NC(=O)NC1=O
ZINC000013545634,CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
ZINC000013545636,CCC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O
ZINC000013548856,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
ZINC000013549249,CCOC(=O)/C=C\c1ccc(O)cc1
ZINC000013549918,COC(=O)/C=C\c1ccc(O)cc1
ZINC000013550868,C/C(O)=N\c1ccc(O)cc1
ZINC000013585362,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(/C)CC[C@@H]12
ZINC000013585439,C=C1C(=O)O[C@H]2[C@H]1CCC(=C)[C@@H]1C[C@H](OC(C)=O)C(=C)[C@H]21
ZINC000013783744,CC(C)(C#N)O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000013907151,CC(C)=CCC/C(C)=C/CC/C(=C/CC/C(C)=C/CO)CO
ZINC000014235259,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
ZINC000014444078,C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O
ZINC000014487457,O=C(/C=C/c1ccccc1)O[C@@H]1CCN2C[C@@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1
ZINC000014487459,O=C(/C=C\c1ccccc1)O[C@@H]1CCN2C[C@@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1
ZINC000014487461,O=C(/C=C\c1ccccc1)O[C@H]1CCN2C[C@@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1
ZINC000014491387,CC(C)(C#N)O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014497971,CC1=C2[C@@H]3OC(=O)[C@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)C=CC1=O
ZINC000014497974,CC1=C2[C@@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)C=CC1=O
ZINC000014497976,CC1=C2[C@@H]3OC(=O)[C@H](C)[C@H]3[C@@H](O)C[C@@]2(C)C=CC1=O
ZINC000014497979,CC1=C2[C@@H]3OC(=O)[C@@H](C)[C@H]3[C@@H](O)C[C@@]2(C)C=CC1=O
ZINC000014498766,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C(=O)C=C(COS(=O)(=O)O)[C@H]12
ZINC000014500937,C=C1C(=O)O[C@H]2C[C@@H](C)[C@H]3C=CC(=O)[C@@]3(C)[C@H](O)[C@@H]12
ZINC000014500939,C=C1C(=O)O[C@H]2C[C@H](C)[C@H]3C=CC(=O)[C@@]3(C)[C@H](O)[C@@H]12
ZINC000014500942,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@H]3C=CC(=O)[C@@]3(C)[C@H](O)[C@@H]12
ZINC000014500945,C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C=CC(=O)[C@@]3(C)[C@H](O)[C@@H]12
ZINC000014503196,C[C@@H](CCc1ccc(O)cc1)O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014503199,C[C@H](CCc1ccc(O)cc1)O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014503201,C[C@@H](CCc1ccc(O)cc1)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014503204,C[C@H](CCc1ccc(O)cc1)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014504862,O=C(O)/C=C/c1ccccc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000014504865,O=C(O)/C=C/c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000014509609,O[C@@H]1CCCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@@H]12
ZINC000014509612,O[C@H]1CCCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@@H]12
ZINC000014511410,CC1=C(C=O)C(C)(C)C[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C1
ZINC000014511413,CC1=C(C=O)C(C)(C)C[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C1
ZINC000014511416,CC1=C(C=O)C(C)(C)C[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C1
ZINC000014511419,CC1=C(C=O)C(C)(C)C[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C1
ZINC000014517398,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000014517401,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000014557879,COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C=CC(C)(C)O2
ZINC000014557891,COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C[C@H](O)C(C)(C)O2
ZINC000014557894,COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C[C@@H](O)C(C)(C)O2
ZINC000014588967,CC1=CC[C@H](C(C)(C)OC(=O)CC(C)C)CC1
ZINC000014588968,CC1=CC[C@@H](C(C)(C)OC(=O)CC(C)C)CC1
ZINC000014613609,COC1=C[C@@H](C)[C@@H]2C[C@@H]3O[C@@H](O)C[C@@H]4C(C)=C(OC)C(=O)[C@H]([C@@]2(C)C1=O)[C@@]34C
ZINC000014613610,COC1=C[C@H](C)[C@@H]2C[C@@H]3O[C@@H](O)C[C@@H]4C(C)=C(OC)C(=O)[C@H]([C@@]2(C)C1=O)[C@@]34C
ZINC000014613611,COC1=C[C@@H](C)[C@H]2C[C@@H]3O[C@@H](O)C[C@@H]4C(C)=C(OC)C(=O)[C@@H]([C@@]34C)[C@@]2(C)C1=O
ZINC000014613612,COC1=C[C@H](C)[C@H]2C[C@@H]3O[C@@H](O)C[C@@H]4C(C)=C(OC)C(=O)[C@@H]([C@@]34C)[C@@]2(C)C1=O
ZINC000014655816,CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@@H]1OC(=O)[C@]34O[C@H]3C[C@@]2(O)[C@]14C
ZINC000014655819,CC(C)(O)[C@@H]1[C@@H]2C(=O)O[C@H]1[C@@H]1OC(=O)[C@]34O[C@H]3C[C@@]2(O)[C@]14C
ZINC000014679996,C/C=C/c1cc(OC)ccc1OC(=O)[C@H](C)CC
ZINC000014679998,C/C=C/c1cc(OC)ccc1OC(=O)[C@@H](C)CC
ZINC000014680002,C/C=C\c1ccc(OC)c(OC)c1
ZINC000014684594,CC[C@]12CCCN(CCc3c([nH]c4ccccc34)CC1)C2
ZINC000014690713,C=C1[C@H]2CC[C@H](C2)[C@]1(C)CC/C=C(/C)COC(C)=O
ZINC000014690715,C=C1[C@H]2CC[C@H](C2)[C@@]1(C)CC/C=C(/C)COC(C)=O
ZINC000014727502,COc1c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762520,COc1cc(O)c(CCC(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762524,COc1cc(O)c(C[C@@H](O)C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762526,COc1cc(O)c(C[C@H](O)C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762528,COc1cc(O)c(C[C@@H](O)C(C)(C)OC)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762530,COc1cc(O)c(C[C@H](O)C(C)(C)OC)c(O)c1C(=O)/C=C/c1ccc(O)cc1
ZINC000014762532,C=C(C)[C@H](O)Cc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c1O
ZINC000014762534,C=C(C)[C@@H](O)Cc1c(O)cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c1O
ZINC000014768621,NC(=N/CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(/N)Nc1ccc(Cl)cc1
ZINC000014858724,C=C[C@@H]1[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)OC=C2C(=O)NCC[C@H]21
ZINC000014858725,C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)OC=C2C(=O)NCC[C@H]21
ZINC000014858726,C=C[C@@H]1[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)OC=C2C(=O)NCC[C@H]21
ZINC000014858727,C=C[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)OC=C2C(=O)NCC[C@H]21
ZINC000014950848,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
ZINC000014951244,N=C(N)NC(=N)Nc1ccccc1
ZINC000015058628,C=C1[C@@H](O)CC/C(C)=C\[C@@H]2OC(=O)[C@H](C)[C@@H]2C[C@H]1OC(C)=O
ZINC000015059912,C=C1C[C@H](O)[C@H]2C(=C)C(=O)O[C@H]2[C@@H]2[C@@H](C)C(=O)C[C@@H]12
ZINC000015059914,C=C1C(=O)O[C@@H]2[C@H]1[C@@H](O)CC(=C)[C@@H]1CC(=O)[C@@H](C)[C@H]21
ZINC000015060024,C=C(CO)C(=O)O[C@@H]1CC(=C)[C@@H]2CC(=O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C@H]21
ZINC000015110381,C=C1C(=O)O[C@@H]2[C@H]3C(CO)=CC(=O)C3=C(C)C[C@H](OC(=O)Cc3ccc(O)cc3)[C@@H]12
ZINC000015110395,C=C1C(=O)O[C@@H]2[C@H]3C(COC(=O)C(=O)O)=CC(=O)C3=C(C)C[C@H](OC(=O)Cc3ccc(O)cc3)[C@@H]12
ZINC000015120477,CC(C)=CCC/C(C)=C\COC=O
ZINC000015150941,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(O)c(OC)cc21
ZINC000015150944,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(O)c(OC)cc21
ZINC000015251259,O=C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
ZINC000015251264,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
ZINC000015251267,O=C(O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
ZINC000015251270,O=C(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
ZINC000015657766,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000015848249,C[C@H](I)[C@@H]1OC[C@@H](CO)O1
ZINC000015848250,C[C@@H](I)[C@H]1OC[C@@H](CO)O1
ZINC000015848251,C[C@H](I)[C@H]1OC[C@@H](CO)O1
ZINC000015951916,COC1=CC=C2Nc3cc(Cl)ccc3C(N=C3C=C(CN4CCCC4)C(=O)C(CN4CCCC4)=C3)=C2N1
ZINC000017197643,O=C(/C=C\c1ccccc1O)c1ccc(O)cc1O
ZINC000017328280,O=C(/C=C\c1cccc(O)c1)c1ccccc1O
ZINC000017654674,COc1cc2c3cc1OCc1c(O)c(OC)cc4c1[C@@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@@H]3N(C)CC2)N(C)CC4
ZINC000017654676,COc1cc2c3cc1OCc1c(O)c(OC)cc4c1[C@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@@H]3N(C)CC2)N(C)CC4
ZINC000017970372,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
ZINC000018043251,Cn1c(=O)c2[nH]cnc2n(C)c1=O
ZINC000018153302,O=c1[nH]cnc2[nH]cnc12
